fight_key,r_clv,b_clv,clv_diff_rb,r_movement_pct,b_movement_pct,movement_diff_rb,r_late,b_late,late_diff_rb,r_steam,b_steam,steam_diff_rb,r_vol,b_vol,vol_diff_rb
abel trujillo_khabib nurmagomedov,3.3,2.2,1.0999999999999996,3.4922610251225006,2.1428571428571574,1.3494038822653431,-0.04797000000000007,0.42500000000000027,-0.47297000000000033,0.04457600000000017,-0.054999999999999716,0.09957599999999989,0.03139751512460824,0.13145816825134912,-0.10006065312674088
abel trujillo_marcus levesseur,7.5,-9.9,17.4,8.311060201094577,-9.183673469387754,17.494733670482333,0.03530499999999992,-0.125,0.16030499999999992,0.03611399999999998,-0.040000000000000036,0.07611400000000001,0.03897375579797253,0.062449979983984036,-0.02347622418601151
abel trujillo_roger bowling,19.6,-9.4,29.0,24.093165330278744,-8.378334151530032,32.47149948180878,0.19999999999999973,-0.10489000000000015,0.3048899999999999,0.16113900000000037,-0.0184620000000002,0.17960100000000057,0.11147944183682479,0.053770400361165246,0.05770904147565954
abel trujillo_tony ferguson,-6.7,26.3,-33.0,-6.2278085499218765,35.45454545454545,-41.68235400446733,-0.06424999999999992,0.42500000000000027,-0.4892500000000002,-0.035652999999999935,0.34000000000000075,-0.3756530000000007,0.02637547691038021,0.24500000000000002,-0.21862452308961983
abel trujillo_tony sims,25.6,-18.4,44.0,34.14143735278912,-15.411800860479408,49.55323821326853,0.1349999999999998,-0.06276500000000018,0.19776499999999997,0.28727900000000095,-0.19402399999999975,0.4813030000000007,0.1776536366141994,0.12464832661933335,0.05300530999486604
abner lloveras_chris gruetzemacher,8.8,-13.3,22.1,9.68516715352159,-11.764705882352933,21.449873035874525,0.05144499999999996,-0.16999999999999993,0.2214449999999999,0.05766600000000022,-0.11100000000000021,0.16866600000000043,0.047780327227845545,0.11929899412819879,-0.07151866690035324
abu azaitar_marc-andre barriault,-30.1,18.6,-48.7,-23.05957446808511,22.58691952346219,-45.6464939915473,0.0019566666666999133,0.0011583333334002077,0.0007983333332997056,-0.09114546666668022,0.03858090000000036,-0.12972636666668058,0.1658582616102494,0.11759914038641106,0.04825912122383835
abu azaitar_sedriques dumas,22.8,-11.9,34.7,29.565217391304355,-10.544737177039575,40.10995456834393,0.10374999999999979,-0.022295000000000176,0.12604499999999996,0.27044285714285987,-0.07439562380950004,0.3448384809523599,0.22412723973635243,0.0646018199148625,0.15952541982148993
abu azaitar_vitor miranda,17.6,-7.9,25.5,21.111111111111125,-7.34698960214184,28.458100713252964,-0.009999999999999787,-0.022320000000000118,0.01232000000000033,0.23899999999999988,-0.07169800000000004,0.3106979999999999,0.1557473916314492,0.04325611500123423,0.11249127663021498
abubakar nurmagomedov_david zawada,-4.3,17.2,-21.5,-3.8417838375230717,20.60727272727272,-24.44905656479579,0.038939999999999975,-0.23333333333329964,0.2722733333332996,-0.03975466666669991,0.38999999999998014,-0.42975466666668005,0.028676169742695733,0.2388921188412119,-0.21021594909851615
abubakar nurmagomedov_gadzhi omargadzhiev,5.9,-12.8,18.700000000000003,6.679094883003334,-11.199999999999989,17.879094883003322,0.08231333333330015,-0.1644444444444999,0.24675777777780006,0.019572230158720005,-0.07553174603175927,0.09510397619047928,0.029989621587628603,0.07044392773351206,-0.040454306145883454
abubakar nurmagomedov_jared gooden,17.3,-9.5,26.8,20.710638297872343,-8.64197530864197,29.35261360651431,-0.09999999999999964,0.014431666666699927,-0.11443166666669957,0.18700000000001982,-0.04271183333332007,0.2297118333333399,0.1577329846431838,0.04163453356364039,0.11609845107954342
abus magomedov_brunno ferreira,-22.8,20.6,-43.400000000000006,-18.600000000000005,26.182294223531333,-44.78229422353134,-0.059925000000000006,0.1283333333333001,-0.1882583333333001,-0.0670658000000004,0.08920066666668047,-0.15626646666668087,0.10879859632316034,0.13698811724988125,-0.028189520926720904
abus magomedov_caio borralho,3.6,-13.2,16.8,3.787760212865865,-11.688311688311693,15.476071901177558,-0.004407499999999898,0.03125,-0.0356574999999999,0.057755416666660064,-0.40375000000000094,0.461505416666661,0.034892110952230666,0.25501914756543287,-0.2201270366132022
abus magomedov_michel pereira,8.6,-7.0,15.6,9.54562810232915,-6.521739130434778,16.067367232763928,0.022998000000000074,-0.02200000000000024,0.044998000000000316,0.08831196666665986,-0.12293333333333978,0.21124529999999964,0.052697148818719196,0.0710466513402789,-0.01834950252155971
abus magomedov_warlley alves,-16.1,25.1,-41.2,-13.592989289191825,33.531496062992126,-47.12448535218395,-0.021713333333400087,0.1083333333334,-0.1300466666668001,-0.10906800000000016,0.4953333333333205,-0.6044013333333207,0.07066233535546872,0.2987987059320467,-0.22813637057657798
