name,height,reach,age,rank,total_rounds,title_bouts,dias_inativo,wins,losses,win_streak,lose_streak,longest_win_streak,ko_wins,sub_wins,SLpM,sig_str_acc,td_avg,td_acc,sub_avg,ctrl_avg,kd_per_fight,head_ratio,body_ratio,leg_ratio,distance_ratio,clinch_ratio,ground_ratio,sig_pct_fade,td_fade,ctrl_fade,rev_avg,finish_rate,ko_rate,sub_rate,SApM,str_def,td_def,ufc_debut,win_rate_l5,win_rate_l3
Andre Muniz,185.42,198.12,35,,22,0,226,6.0,4.0,0.0,2.0,5.0,0.0,3.0,1.8478044903636,0.5011111111111112,2.6666666666666665,0.5333333333333333,0.7777777777777778,204.44444444444449,0.0,0.5806451612903226,0.2193548387096774,0.2,0.8516129032258064,0.0451612903225806,0.1032258064516129,-0.0322222222222222,2.666666666666666,95.66666666666666,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.4444444444444444,2.4677130935823564,0.5129411764705882,0.3333333333333333,2019-11-16,0.4,0.3333333333333333
Jonny Parsons,175.26,175.26,31,,3,0,1031,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2023-07-22,,
Kelly Faszholz,172.72,170.18,31,,3,0,3516,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.094972067039106,0.52,0.0,0.0,0.0,61.0,0.0,0.6578947368421053,0.2763157894736842,0.0657894736842105,0.881578947368421,0.1184210526315789,0.0,,,,0.0,1.0,1.0,0.0,6.368715083798883,0.4444444444444444,0.6666666666666667,2016-02-21,0.0,0.0
Anton Zafir,180.34,182.88,29,,1,0,3601,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.695652173913044,0.68,1.0,0.3333333333333333,0.0,170.0,0.0,0.4705882352941176,0.3529411764705882,0.1764705882352941,0.2941176470588235,0.2941176470588235,0.4117647058823529,,,,0.0,1.0,1.0,0.0,2.391304347826088,0.4761904761904761,1.0,2015-11-14,0.0,0.0
Liana Jojua,162.56,157.48,26,,5,0,1647,1.0,3.0,0.0,2.0,1.0,0.0,1.0,2.5310173697270475,0.5477777777777778,0.6666666666666666,0.6666666666666666,1.0,64.0,0.0,0.7647058823529411,0.2156862745098039,0.0196078431372549,0.9215686274509804,0.0392156862745098,0.0392156862745098,-0.2433333333333334,-2.0,-140.0,0.0,1.0,0.6666666666666666,0.3333333333333333,4.863523573200993,0.4895833333333333,0.5,2019-09-07,0.3333333333333333,0.3333333333333333
Nina Nunes,165.1,162.56,36,,22,0,1374,5.0,4.0,1.0,0.0,4.0,0.0,1.0,4.638082065467957,0.4945833333333334,0.25,0.4,0.5,108.75,0.0,0.5745526838966203,0.1789264413518886,0.246520874751491,0.8469184890656064,0.0934393638170974,0.0596421471172962,-0.0433333333333334,-0.5,-153.75,0.125,0.25,0.0,0.25,3.503918856615952,0.5388349514563107,0.7647058823529411,2021-04-10,0.0,0.0
Vanessa Melo,165.1,165.1,32,,9,0,1948,1.0,3.0,1.0,0.0,1.0,0.0,0.0,3.4,0.3377777777777778,0.0,0.0,0.0,7.0,0.0,0.6666666666666666,0.1372549019607843,0.196078431372549,0.934640522875817,0.0522875816993464,0.0130718954248366,0.0266666666666666,0.0,-7.0,0.0,0.0,0.0,0.0,7.2,0.5378031383737518,0.6923076923076923,2019-09-21,0.0,0.0
James Head,185.42,185.42,29,,8,0,4646,2.0,3.0,0.0,2.0,2.0,0.0,1.0,2.8843407900999525,0.4266666666666667,0.25,1.0,0.5,70.75,0.25,0.6534653465346535,0.3168316831683168,0.0297029702970297,0.5346534653465347,0.4257425742574257,0.0396039603960396,0.2083333333333333,0.5,84.0,0.25,0.75,0.25,0.5,3.2270347453593526,0.4886877828054299,0.6956521739130435,2011-06-11,0.6666666666666666,0.6666666666666666
Montserrat Conejo Ruiz,152.4,154.94,32,,9,0,198,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.7945205479452054,0.31625,1.25,0.8333333333333334,0.5,203.5,0.0,0.4827586206896552,0.1034482758620689,0.4137931034482758,0.9655172413793104,0.0,0.0344827586206896,-0.1124999999999999,-3.5,-482.5,0.25,0.75,0.75,0.0,4.958904109589041,0.3780068728522336,0.3333333333333333,2023-08-12,0.0,0.0
Jake Collier,190.5,198.12,34,,30,0,968,5.0,9.0,0.0,4.0,1.0,1.0,1.0,5.805243445692884,0.4380769230769231,0.5384615384615384,0.3333333333333333,0.3076923076923077,100.6153846153846,0.2307692307692307,0.672258064516129,0.1896774193548387,0.1380645161290322,0.8490322580645161,0.112258064516129,0.0387096774193548,0.0236666666666666,0.05,13.150000000000006,0.1538461538461538,0.4615384615384615,0.3846153846153846,0.0769230769230769,5.01123595505618,0.5011185682326622,0.6774193548387097,2014-12-20,0.2,0.0
Bryce Mitchell,177.8,177.8,30,,27,0,296,9.0,3.0,1.0,0.0,6.0,1.0,1.0,2.436138746974993,0.5669696969696969,2.4545454545454546,0.3648648648648648,1.0,344.8181818181818,0.0909090909090909,0.5960264900662252,0.2748344370860927,0.1291390728476821,0.5662251655629139,0.0529801324503311,0.3807947019867549,-0.1197777777777778,0.4666666666666668,43.6,0.0909090909090909,0.4545454545454545,0.1818181818181818,0.2727272727272727,1.6375369723043829,0.6003937007874016,0.3333333333333333,2018-07-06,0.8,0.6666666666666666
Jai Herbert,185.42,195.58,36,,20,0,422,4.0,6.0,1.0,0.0,1.0,2.0,0.0,3.067640520800254,0.4209259259259259,0.3333333333333333,0.2142857142857142,0.0,115.22222222222224,0.4444444444444444,0.5093167701863354,0.3105590062111801,0.1801242236024844,0.8105590062111802,0.1490683229813664,0.0403726708074534,-0.1138888888888888,0.6666666666666666,24.33333333333333,0.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,3.2581771991108286,0.5315068493150685,0.6666666666666667,2020-07-25,0.0,0.0
Jessica Aguilar,160.02,160.02,36,,10,0,2606,1.0,4.0,0.0,2.0,1.0,0.0,0.0,5.422800410818214,0.575,1.0,0.2666666666666666,0.0,144.0,0.0,0.5492424242424242,0.231060606060606,0.2196969696969697,0.6515151515151515,0.2613636363636363,0.0871212121212121,0.3383333333333334,0.0,23.5,0.0,0.25,0.0,0.25,6.983909619993153,0.5696202531645569,0.4444444444444444,2015-08-01,0.25,0.3333333333333333
Thiago Alves,175.26,177.8,36,,64,1,2354,15.0,12.0,0.0,2.0,7.0,8.0,1.0,3.6510410867386702,0.4392948717948718,0.5384615384615384,0.6086956521739131,0.2307692307692307,71.38461538461539,0.5,0.5141811527904849,0.1344922232387923,0.3513266239707228,0.7822506861848124,0.1143641354071363,0.1033851784080512,-0.0610416666666666,-0.125,-42.2,0.0769230769230769,0.5384615384615384,0.4230769230769231,0.1153846153846153,3.3857195891597573,0.6393831553973903,0.6826923076923077,2010-08-07,0.4,0.3333333333333333
Che Mills,185.42,193.04,30,,3,0,4979,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.388535031847134,0.5283333333333333,0.6666666666666666,1.0,0.0,49.333333333333336,0.6666666666666666,0.68,0.08,0.24,0.44,0.24,0.32,-0.07,2.0,118.0,0.0,1.0,1.0,0.0,4.777070063694268,0.4382022471910112,0.3333333333333333,2011-11-05,1.0,1.0
Rogerio Bontorin,165.1,170.18,29,7.0,13,0,1584,2.0,4.0,0.0,4.0,2.0,1.0,0.0,2.554399243140965,0.48,1.0,0.4166666666666667,0.8,139.4,0.0,0.725925925925926,0.1555555555555555,0.1185185185185185,0.7777777777777778,0.1111111111111111,0.1111111111111111,-0.0788888888888889,-0.3333333333333333,-33.33333333333334,0.2,0.4,0.4,0.0,3.292336802270577,0.4476190476190476,0.4814814814814815,2019-02-02,0.6,0.3333333333333333
Ed Herman,185.42,195.58,42,,58,1,1129,13.0,13.0,0.0,2.0,3.0,4.0,5.0,3.2865979381443298,0.4784,1.36,0.4857142857142857,0.68,168.72,0.16,0.6298619824341279,0.2622333751568381,0.1079046424090338,0.4730238393977415,0.2923462986198243,0.2346298619824341,-0.2158101851851851,-2.430555555555556,-286.40277777777777,0.24,0.56,0.28,0.28,3.509278350515464,0.4238320920785375,0.6129032258064516,2011-06-04,0.6,0.6666666666666666
Chris Camozzi,187.96,193.04,30,,46,0,3277,9.0,10.0,0.0,3.0,4.0,2.0,1.0,3.796859980775392,0.475,0.2222222222222222,0.1904761904761904,0.3333333333333333,91.05555555555556,0.0555555555555555,0.5873417721518988,0.160759493670886,0.2518987341772152,0.8253164556962025,0.1518987341772152,0.0227848101265822,0.0388888888888889,0.6666666666666666,-14.666666666666671,0.0555555555555555,0.3888888888888889,0.1111111111111111,0.2777777777777778,3.0103465265232385,0.5745125348189415,0.5972222222222222,2010-06-19,0.6,0.3333333333333333
Kris Moutinho,170.18,172.72,33,,5,0,79,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.511668107173724,0.2977777777777777,0.0,0.0,0.0,3.0,0.0,0.5747126436781609,0.1034482758620689,0.3218390804597701,0.9885057471264368,0.0114942528735632,0.0,-0.0933333333333333,0.0,-9.0,0.0,1.0,1.0,0.0,14.675885911840966,0.2942643391521197,1.0,2021-07-10,0.0,0.0
Melissa Croden,175.26,172.72,34,,3,0,156,2.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0970654627539504,0.4299999999999999,1.0,0.5,0.0,174.5,0.5,0.6859504132231405,0.1570247933884297,0.1570247933884297,0.6198347107438017,0.140495867768595,0.2396694214876033,-0.2533333333333333,-2.0,-261.0,0.5,0.5,0.5,0.0,1.8284424379232505,0.5344827586206897,0.6666666666666667,2025-10-18,1.0,1.0
Joshua Burkman,177.8,182.88,37,,44,0,3011,6.0,13.0,0.0,5.0,2.0,1.0,1.0,2.7004008016032066,0.5148148148148147,1.8888888888888888,0.3695652173913043,0.2222222222222222,169.72222222222223,0.1111111111111111,0.4805194805194805,0.1688311688311688,0.3506493506493506,0.6679035250463822,0.2319109461966604,0.1001855287569573,0.0433333333333333,-1.5000000000000002,-162.5,0.0555555555555555,0.4444444444444444,0.1666666666666666,0.2777777777777778,3.1312625250501003,0.5177469135802469,0.7254901960784313,2015-05-23,0.2,0.3333333333333333
Matheus Camilo,177.8,175.26,24,,2,0,184,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.491395793499044,0.415,2.0,0.6666666666666666,1.0,150.0,0.0,0.4615384615384615,0.3076923076923077,0.2307692307692307,0.9230769230769232,0.0,0.0769230769230769,,,,0.0,1.0,0.0,1.0,1.3766730401529637,0.5555555555555556,1.0,2025-05-17,0.0,0.0
Boston Salmon,175.26,175.26,28,,1,0,2404,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,5.0,0.0,1.0,2019-04-13,0.0,0.0
Wuliji Buren,175.26,175.26,29,,5,0,2655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-25,0.0,0.0
Dustin Stoltzfus,182.88,190.5,33,,21,0,247,3.0,7.0,0.0,2.0,1.0,1.0,1.0,3.1127819548872178,0.435,1.4444444444444444,0.3939393939393939,0.7777777777777778,178.0,0.2222222222222222,0.5434782608695652,0.217391304347826,0.2391304347826087,0.7898550724637681,0.1195652173913043,0.0905797101449275,0.1211111111111112,-0.3333333333333332,19.666666666666657,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.1578947368421053,0.4686907020872866,0.5,2020-11-21,0.4,0.3333333333333333
Andrew Holbrook,180.34,177.8,31,,8,0,3180,2.0,3.0,0.0,2.0,1.0,0.0,0.0,1.811320754716981,0.5325,0.5,0.4,1.25,94.25,0.0,0.5892857142857143,0.3035714285714285,0.1071428571428571,0.3392857142857143,0.4285714285714285,0.2321428571428571,0.0349999999999999,1.0,-116.0,0.25,0.5,0.5,0.0,2.102425876010781,0.5517241379310345,0.0999999999999999,2015-07-25,0.5,0.3333333333333333
Magnus Cedenblad,195.58,200.66,34,,10,0,3467,4.0,2.0,0.0,1.0,4.0,1.0,2.0,1.978308026030369,0.5803333333333334,1.2,0.5454545454545454,0.6,224.0,0.2,0.5921052631578947,0.25,0.1578947368421052,0.5526315789473685,0.3026315789473684,0.1447368421052631,-0.2994444444444445,2.0,192.0,0.4,0.8,0.2,0.6,2.6030368763557483,0.3197278911564626,0.6666666666666667,2012-04-14,0.0,0.0
Joe Soto,167.64,165.1,30,,17,1,3026,3.0,5.0,0.0,2.0,3.0,0.0,2.0,3.3994740616782213,0.4039999999999999,0.5714285714285714,0.2222222222222222,1.2857142857142858,64.42857142857143,0.0,0.8185654008438819,0.0717299578059071,0.1097046413502109,0.8860759493670886,0.0126582278481012,0.1012658227848101,0.2915555555555555,0.6666666666666666,103.33333333333331,0.0,0.7142857142857143,0.2857142857142857,0.4285714285714285,5.206789385608415,0.6770462633451957,0.7,2014-08-30,0.6,0.6666666666666666
Francis Ngannou,193.04,210.82,35,0.0,22,2,1577,12.0,2.0,6.0,0.0,6.0,10.0,1.0,3.44019728729963,0.5137692307692308,0.0769230769230769,0.3333333333333333,0.1538461538461538,14.923076923076923,0.6153846153846154,0.7903225806451613,0.1075268817204301,0.1021505376344086,0.6236559139784946,0.1612903225806451,0.2150537634408602,-0.00575,0.2,-15.55,0.0,0.8461538461538461,0.7692307692307693,0.0769230769230769,1.5826771653543306,0.5963855421686747,0.8095238095238095,2015-12-19,0.8,1.0
Jared Gordon,175.26,172.72,37,,37,0,247,9.0,9.0,0.0,2.0,3.0,3.0,0.0,5.6383457969186415,0.5393137254901961,1.2941176470588236,0.3283582089552239,0.0,222.23529411764707,0.1176470588235294,0.7420901246404602,0.1639501438159156,0.0939597315436241,0.6999041227229147,0.12176414189837,0.1783317353787152,-0.020142857142857,-1.4857142857142858,-158.3714285714286,0.1764705882352941,0.4705882352941176,0.4117647058823529,0.0588235294117647,4.140913595819444,0.5556844547563805,0.6046511627906976,2017-06-25,0.6,0.6666666666666666
Yanal Ashmouz,175.26,175.26,30,,7,0,345,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.944,0.5544444444444445,3.333333333333333,0.5,0.0,167.66666666666666,0.0,0.5978260869565217,0.1847826086956521,0.217391304347826,0.5978260869565217,0.2065217391304347,0.1956521739130435,-0.1866666666666666,8.0,489.0,0.0,0.3333333333333333,0.3333333333333333,0.0,4.544,0.55625,0.6,2023-03-18,0.6666666666666666,0.6666666666666666
Felipe Bunes,170.18,175.26,36,,6,0,79,1.0,3.0,0.0,2.0,1.0,0.0,1.0,2.9341692789968654,0.4327777777777777,0.6666666666666666,0.2222222222222222,1.3333333333333333,45.333333333333336,0.0,0.5897435897435898,0.2051282051282051,0.2051282051282051,0.9743589743589745,0.0256410256410256,0.0,-0.0716666666666667,-2.0,-119.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,4.664576802507837,0.4488888888888889,0.4,2024-01-13,0.3333333333333333,0.3333333333333333
Liu Pingyuan,167.64,182.88,26,,9,0,2340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-22,0.6666666666666666,0.6666666666666666
Yasuhiro Urushitani,165.1,170.0,36,,2,0,4937,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.5434083601286173,0.705,0.0,0.0,0.0,0.0,0.0,0.625,0.25,0.125,1.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,3.472668810289389,0.64,0.8,2012-03-02,0.0,0.0
Darrick Minner,170.18,175.26,32,,12,0,1290,2.0,4.0,0.0,3.0,2.0,0.0,1.0,2.354211663066955,0.5956666666666667,1.6,0.8888888888888888,1.8,273.0,0.2,0.6146788990825688,0.2660550458715596,0.1192660550458715,0.4311926605504587,0.2385321100917431,0.3302752293577982,0.1661111111111111,1.3333333333333337,419.3333333333333,0.8,0.6,0.2,0.4,1.9438444924406049,0.3076923076923077,0.6666666666666667,2020-02-29,0.5,0.6666666666666666
Danilo Belluardo,182.88,187.96,25,,2,0,2424,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.7647058823529411,0.65,2.0,1.0,0.0,262.0,0.0,0.6923076923076923,0.0,0.3076923076923077,0.6153846153846154,0.0,0.3846153846153846,,,,0.0,1.0,1.0,0.0,2.579185520361991,0.5365853658536586,1.0,2019-06-01,0.0,0.0
Cory McKenna,160.02,147.32,25,,15,0,583,3.0,3.0,0.0,2.0,2.0,0.0,1.0,2.961088263207846,0.4196666666666666,1.8,0.5625,0.4,265.6,0.0,0.8846153846153846,0.0448717948717948,0.0705128205128205,0.8333333333333334,0.0833333333333333,0.0833333333333333,0.0394444444444445,2.0,120.66666666666669,0.2,0.4,0.0,0.4,3.6444163239481178,0.4710743801652892,0.6,2020-11-14,0.6,0.6666666666666666
Michel Prazeres,167.64,170.18,39,,35,0,1787,10.0,4.0,0.0,2.0,8.0,0.0,3.0,2.4426395939086296,0.5087179487179486,3.4615384615384617,0.3688524590163934,0.5384615384615384,253.7692307692308,0.1538461538461538,0.6783042394014963,0.1571072319201995,0.1645885286783042,0.7281795511221946,0.1047381546134663,0.1670822942643391,0.0421666666666668,-1.2000000000000002,-55.94999999999999,0.1538461538461538,0.2307692307692307,0.0,0.2307692307692307,2.4913705583756345,0.581799591002045,0.5,2013-05-18,0.8,0.6666666666666666
Taila Santos,167.64,172.72,30,4.0,21,1,996,4.0,3.0,0.0,2.0,4.0,0.0,1.0,2.8947856745221747,0.5297777777777778,2.5,0.8823529411764706,1.5,415.8333333333333,0.5,0.5346153846153846,0.2153846153846154,0.25,0.65,0.1307692307692307,0.2192307692307692,0.1343333333333333,-1.5,-16.5,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,2.31582853961774,0.5856573705179282,0.75,2019-02-02,0.8,0.6666666666666666
Luis Gurule,165.1,162.56,32,,8,0,86,1.0,3.0,1.0,0.0,1.0,0.0,0.0,3.4417344173441737,0.3349999999999999,0.6666666666666666,0.1666666666666666,0.0,79.66666666666667,0.0,0.6141732283464567,0.1574803149606299,0.2283464566929134,0.905511811023622,0.0629921259842519,0.0314960629921259,-0.0183333333333333,0.0,-56.0,0.0,0.3333333333333333,0.3333333333333333,0.0,4.932249322493226,0.5982339955849889,0.7777777777777778,2025-04-05,0.0,0.0
Alex Da Silva,172.72,185.42,26,,8,0,1444,1.0,3.0,0.0,2.0,1.0,0.0,0.0,2.069868995633188,0.4433333333333333,2.333333333333333,0.4375,0.3333333333333333,436.0,0.0,0.6582278481012658,0.1772151898734177,0.1645569620253164,0.7341772151898734,0.1012658227848101,0.1645569620253164,0.1266666666666667,2.0,47.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.646288209606987,0.5550660792951542,0.7777777777777778,2019-04-20,0.3333333333333333,0.3333333333333333
Emil Meek,180.34,187.96,31,,9,0,2277,1.0,3.0,0.0,3.0,1.0,0.0,0.0,2.2444444444444445,0.401111111111111,0.3333333333333333,0.5,1.3333333333333333,172.33333333333334,0.0,0.6435643564356436,0.2475247524752475,0.1089108910891089,0.5742574257425742,0.0792079207920792,0.3465346534653465,0.03,-1.0,-491.0,0.0,0.0,0.0,0.0,2.6444444444444444,0.3199999999999999,0.4848484848484848,2016-12-10,0.3333333333333333,0.3333333333333333
Carla Esparza,154.94,160.02,36,,44,4,590,10.0,6.0,0.0,2.0,6.0,1.0,1.0,2.1641850465801418,0.4308888888888889,3.0,0.3515625,0.2666666666666666,239.2,0.0,0.7350993377483444,0.1479028697571744,0.1169977924944812,0.5452538631346578,0.1390728476821192,0.3156732891832229,0.0246666666666667,-1.8000000000000005,-79.80000000000001,0.3333333333333333,0.3333333333333333,0.2,0.1333333333333333,2.694482044748786,0.5530903328050714,0.4722222222222222,2014-12-12,1.0,1.0
Carlos Mota,162.56,175.26,27,,0,0,1297,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2022-10-29,,
Joe Duffy,177.8,185.42,32,,14,0,2130,4.0,4.0,0.0,3.0,2.0,1.0,2.0,2.5553097345132745,0.3371428571428571,0.4285714285714285,0.6,0.4285714285714285,49.85714285714285,0.2857142857142857,0.6753246753246753,0.2012987012987013,0.1233766233766233,0.8376623376623377,0.0844155844155844,0.0779220779220779,0.0077777777777777,1.0,107.83333333333331,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.2857142857142857,3.633849557522124,0.5484536082474227,0.64,2015-03-14,0.6,0.6666666666666666
Joe Solecki,175.26,177.8,31,,20,0,492,5.0,4.0,0.0,3.0,3.0,0.0,2.0,1.923714759535655,0.6658333333333333,1.625,0.4482758620689655,1.0,340.125,0.0,0.8333333333333334,0.0804597701149425,0.0862068965517241,0.5574712643678161,0.0747126436781609,0.367816091954023,-0.1033333333333333,-1.0,-230.75,0.0,0.375,0.125,0.25,1.824212271973466,0.4778481012658228,0.1999999999999999,2019-12-07,0.4,0.3333333333333333
Phil Davis,187.96,200.66,30,5.0,32,0,4132,9.0,4.0,0.0,1.0,5.0,0.0,3.0,2.7812113720642766,0.4099722222222223,2.583333333333333,0.3974358974358974,0.5,276.8333333333333,0.0,0.58,0.2977777777777777,0.1222222222222222,0.4711111111111111,0.1244444444444444,0.4044444444444444,-0.3204166666666667,0.5,-297.0,0.0,0.25,0.0,0.25,1.3582263710618436,0.7087087087087087,0.7333333333333334,2010-04-10,0.6,0.6666666666666666
Niko Price,182.88,193.04,36,,40,0,51,8.0,13.0,0.0,4.0,2.0,4.0,2.0,5.002398541686654,0.4164166666666667,0.55,0.282051282051282,0.35,75.15,0.25,0.6133486766398158,0.1634062140391254,0.2232451093210586,0.7802071346375143,0.1070195627157652,0.1127733026467203,0.054375,0.0833333333333333,22.16666666666667,0.2,0.7,0.5,0.2,5.174650130845375,0.4899057873485868,0.5,2016-12-30,0.2,0.0
Denzel Freeman,185.42,195.58,34,,3,0,114,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.2666666666666666,0.6133333333333333,0.0,0.0,0.0,0.0,0.0,0.3877551020408163,0.1224489795918367,0.4897959183673469,0.9183673469387756,0.0816326530612244,0.0,,,,0.0,0.0,0.0,0.0,2.066666666666667,0.6125,1.0,2025-11-22,1.0,1.0
Mario Bautista,175.26,175.26,32,9.0,29,0,100,11.0,3.0,1.0,0.0,8.0,1.0,4.0,5.58369207394277,0.4893589743589742,1.0,0.325,0.5384615384615384,123.76923076923076,0.1538461538461538,0.6054421768707483,0.272108843537415,0.1224489795918367,0.8258503401360544,0.127891156462585,0.0462585034013605,0.1070833333333333,0.15,108.9,0.0769230769230769,0.4615384615384615,0.1538461538461538,0.3076923076923077,4.185869840465941,0.550204081632653,0.5490196078431373,2019-01-19,1.0,1.0
Rodolfo Vieira,182.88,185.42,36,,20,0,184,6.0,5.0,0.0,2.0,2.0,0.0,5.0,3.5453179769654484,0.5466666666666666,1.8,0.2142857142857142,0.6,172.8,0.0,0.6694915254237288,0.1271186440677966,0.2033898305084746,0.8870056497175142,0.0451977401129943,0.0677966101694915,0.0958333333333333,-1.75,-95.5,0.0,0.7,0.1,0.6,4.376564847270907,0.4942129629629629,0.75,2019-08-10,0.6,0.6666666666666666
Eiji Mitsuoka,170.18,173.0,36,,2,0,5028,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.35374149659864,0.47,1.0,0.25,1.0,87.0,1.0,0.96875,0.0,0.03125,1.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,6.530612244897959,0.5514018691588785,1.0,2012-02-25,0.0,0.0
Ryan Loder,187.96,193.04,34,,3,1,177,1.0,2.0,0.0,2.0,1.0,1.0,0.0,5.759162303664921,0.66,0.5,0.1428571428571428,0.5,149.0,0.0,0.8545454545454545,0.1454545454545454,0.0,0.1272727272727272,0.1272727272727272,0.7454545454545455,-0.28,-1.0,-272.0,0.5,1.0,1.0,0.0,2.513089005235602,0.5,1.0,2024-08-24,0.5,0.5
Cameron Saaiman,172.72,170.18,24,,15,0,387,3.0,3.0,0.0,3.0,3.0,2.0,0.0,5.537294563843236,0.4526666666666667,0.6,0.2727272727272727,0.4,163.8,0.2,0.5821917808219178,0.2054794520547945,0.2123287671232876,0.6952054794520548,0.0787671232876712,0.2260273972602739,-0.1488888888888888,0.6666666666666666,-328.0,1.4,0.6,0.6,0.0,4.475347661188369,0.5021097046413502,0.5,2022-12-10,0.6,0.3333333333333333
Mike Massenzio,187.96,185.42,29,,12,0,5126,2.0,5.0,0.0,2.0,1.0,0.0,1.0,2.114989733059548,0.2549999999999999,1.5,0.2368421052631578,0.8333333333333334,145.66666666666666,0.1666666666666666,0.8349514563106796,0.0970873786407767,0.0679611650485436,0.9029126213592232,0.0679611650485436,0.029126213592233,-0.0166666666666666,0.0,62.0,0.0,0.6666666666666666,0.1666666666666666,0.5,3.716632443531827,0.5394402035623409,0.5,2010-08-01,0.3333333333333333,0.3333333333333333
David Onama,180.34,187.96,31,13.0,20,0,198,6.0,3.0,0.0,1.0,4.0,2.0,1.0,5.23580034423408,0.4925,0.875,0.3043478260869565,0.375,149.375,0.5,0.7988165680473372,0.1163708086785009,0.0848126232741617,0.7909270216962525,0.0749506903353057,0.1341222879684418,0.0504166666666667,1.0,226.0,0.875,0.375,0.25,0.125,4.7297762478485375,0.5219206680584552,0.5263157894736843,2021-10-23,0.8,1.0
Sean O'Malley,180.34,182.88,31,3.0,37,4,114,11.0,4.0,1.0,0.0,4.0,6.0,0.0,5.609690444145357,0.5866904761904762,0.2142857142857142,0.4285714285714285,0.2142857142857142,8.642857142857142,0.4285714285714285,0.6756238003838771,0.236084452975048,0.0882917466410748,0.9452975047984644,0.019193857965451,0.0355086372360844,-0.0991111111111111,-0.75,-17.166666666666668,0.0714285714285714,0.5714285714285714,0.5,0.0714285714285714,3.3738489871086554,0.6027753686036427,0.6,2017-12-01,0.8,0.6666666666666666
Maciej Jewtuszko,182.88,188.0,30,,0,0,5560,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2011-02-26,,
Quillan Salkilld,182.88,190.5,26,,8,0,107,5.0,0.0,5.0,0.0,5.0,3.0,1.0,4.988009592326139,0.6208333333333333,2.5,0.3333333333333333,0.25,123.75,0.5,0.6057692307692307,0.2596153846153846,0.1346153846153846,0.7019230769230769,0.1634615384615384,0.1346153846153846,-0.35,1.0,18.5,0.0,0.75,0.5,0.25,2.4940047961630696,0.4583333333333333,0.8571428571428572,2025-02-08,1.0,1.0
Diego Ferreira,175.26,187.96,40,,36,0,247,10.0,7.0,0.0,2.0,6.0,5.0,2.0,4.816117684681804,0.4439583333333333,0.5625,0.3,0.375,72.6875,0.1875,0.7171314741035857,0.2098273572377158,0.0730411686586985,0.7689243027888446,0.0664010624169986,0.1646746347941567,0.0416666666666667,0.3,-32.63333333333333,0.3125,0.625,0.5,0.125,3.537791848041156,0.5685328185328185,0.5636363636363637,2014-06-28,0.4,0.6666666666666666
Julia Avila,170.18,172.72,36,12.0,13,0,457,3.0,3.0,0.0,2.0,2.0,1.0,1.0,2.592371871275328,0.422,0.4,0.3333333333333333,0.2,135.2,0.2,0.6896551724137931,0.1862068965517241,0.1241379310344827,0.7310344827586207,0.2068965517241379,0.0620689655172413,-0.0133333333333332,0.6666666666666666,-237.66666666666669,0.4,0.6,0.2,0.4,2.860548271752086,0.5076923076923077,0.5,2019-07-06,0.75,0.6666666666666666
Karlos Vemola,182.88,190.5,27,,11,0,4727,2.0,4.0,0.0,2.0,1.0,1.0,1.0,1.3108882521489973,0.3656666666666666,1.0,0.238095238095238,1.2,87.6,0.0,0.6229508196721312,0.2131147540983606,0.1639344262295081,0.4426229508196721,0.2295081967213114,0.3278688524590163,-0.0372222222222221,1.0,66.0,0.2,0.6,0.2,0.4,2.041547277936963,0.3666666666666667,0.2857142857142857,2010-07-03,0.4,0.3333333333333333
